               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.024571,            0.041273,                   0,              0.9365,             0.91375,             0.97445,             0.75346,            0.023855,            0.047627,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.024603,            0.041384,                   0,             0.93885,             0.91139,             0.97522,             0.75345,            0.023887,            0.047812,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.024743,            0.041702,                   0,             0.93738,             0.91375,             0.97419,             0.75167,              0.0239,            0.047834,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.024704,            0.041683,                   0,             0.93657,              0.9167,             0.97467,             0.75286,            0.023895,            0.047803,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.024674,            0.041649,                   0,             0.93935,             0.91336,             0.97526,             0.75353,            0.023887,            0.047726,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.024746,            0.041922,                   0,             0.93555,             0.91788,             0.97513,             0.75359,            0.023901,            0.047796,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.024675,            0.041978,                   0,              0.9324,             0.91863,             0.97538,             0.75387,            0.023882,             0.04767,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.024779,            0.041335,                   0,             0.94136,             0.91081,             0.97526,             0.75402,            0.023906,            0.047914,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.024469,            0.041161,                   0,             0.93989,             0.91277,             0.97544,              0.7532,            0.023869,            0.047823,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.024594,            0.041551,                   0,             0.93865,             0.91473,             0.97569,              0.7537,            0.023847,            0.047806,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.024573,            0.041166,                   0,             0.93881,             0.91375,             0.97471,             0.75361,            0.023888,            0.047821,                   0,            0.004786,            0.004786,            0.004786
                 160,             0.02447,            0.041474,                   0,             0.95064,             0.90255,             0.97477,             0.75378,            0.023885,            0.047799,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.024634,            0.042015,                   0,              0.9369,             0.91603,             0.97462,              0.7527,            0.023866,            0.047818,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.024576,            0.041023,                   0,             0.93926,              0.9144,             0.97487,             0.75341,            0.023827,            0.047766,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.024606,            0.042193,                   0,             0.94362,             0.90923,             0.97477,             0.75415,            0.023806,            0.047673,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.02458,             0.04126,                   0,              0.9412,             0.91205,             0.97517,             0.75416,            0.023817,            0.047661,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.024628,             0.04146,                   0,             0.93396,              0.9196,             0.97473,             0.75456,            0.023792,            0.047678,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.024647,            0.041831,                   0,             0.93803,             0.91591,              0.9748,              0.7547,            0.023774,            0.047598,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.024521,            0.041505,                   0,             0.94062,             0.91356,             0.97546,             0.75429,            0.023765,            0.047577,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.024352,            0.040542,                   0,             0.93915,              0.9157,             0.97521,             0.75412,            0.023781,            0.047654,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.024507,            0.041154,                   0,             0.93849,             0.91428,             0.97517,             0.75477,            0.023777,            0.047685,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.024552,            0.040894,                   0,             0.93756,             0.91448,             0.97497,             0.75503,            0.023778,            0.047643,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.024417,            0.041424,                   0,             0.93284,             0.91866,             0.97438,             0.75461,            0.023802,            0.047637,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.024586,            0.041312,                   0,             0.93375,             0.91807,              0.9753,             0.75424,            0.023801,            0.047669,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.02454,            0.040688,                   0,             0.93581,             0.91807,              0.9756,             0.75534,            0.023778,            0.047653,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.024532,            0.041257,                   0,             0.92876,             0.92358,             0.97541,              0.7561,            0.023754,            0.047679,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.024539,            0.041192,                   0,             0.93503,             0.91709,             0.97572,             0.75645,            0.023746,            0.047671,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.024083,            0.040641,                   0,             0.93588,             0.91631,             0.97551,             0.75665,            0.023747,            0.047703,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.024354,            0.041496,                   0,             0.93386,             0.91611,             0.97527,              0.7566,            0.023723,            0.047648,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.024489,            0.041115,                   0,              0.9282,             0.92195,             0.97554,             0.75567,            0.023728,            0.047613,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.024255,            0.040941,                   0,             0.93365,             0.91784,             0.97595,              0.7557,            0.023717,            0.047575,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.024245,            0.041099,                   0,             0.93194,             0.92001,             0.97612,             0.75648,            0.023722,            0.047603,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.024127,            0.040848,                   0,             0.92984,              0.9222,             0.97614,             0.75599,            0.023728,            0.047685,                   0,             0.00406,             0.00406,             0.00406
                 182,             0.02418,            0.041378,                   0,             0.93438,             0.91768,             0.97551,             0.75624,            0.023738,             0.04776,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.024534,            0.041306,                   0,             0.93443,             0.91832,             0.97537,             0.75606,            0.023746,            0.047782,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.024165,            0.040193,                   0,             0.93238,             0.92161,             0.97547,              0.7568,            0.023732,            0.047784,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.024377,            0.041032,                   0,              0.9278,             0.92495,             0.97515,             0.75641,            0.023721,            0.047795,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.024444,            0.040932,                   0,             0.92922,             0.92333,             0.97501,             0.75659,            0.023713,            0.047762,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.024254,            0.041024,                   0,             0.93437,             0.91847,             0.97537,             0.75682,            0.023699,             0.04769,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.024259,            0.040881,                   0,             0.93389,             0.91863,             0.97529,             0.75723,            0.023692,            0.047642,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.024408,            0.041324,                   0,             0.93263,             0.91965,             0.97505,             0.75755,            0.023692,             0.04762,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.024269,            0.041028,                   0,             0.93229,             0.91976,             0.97515,             0.75705,            0.023693,            0.047603,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.024202,            0.040607,                   0,             0.92686,             0.92456,             0.97524,             0.75696,            0.023688,            0.047586,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.024342,            0.041067,                   0,             0.92877,              0.9224,             0.97543,             0.75758,            0.023688,            0.047587,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.024091,            0.040626,                   0,             0.93675,             0.91434,             0.97534,             0.75698,            0.023673,            0.047549,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.024277,            0.041138,                   0,             0.93065,             0.92004,             0.97521,             0.75763,            0.023673,            0.047526,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.024041,            0.040791,                   0,             0.92649,             0.92365,             0.97529,             0.75821,            0.023677,            0.047548,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.024325,            0.041232,                   0,             0.93464,             0.91587,             0.97515,              0.7573,            0.023682,            0.047544,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.024254,            0.041238,                   0,             0.93409,             0.91709,             0.97532,             0.75736,            0.023675,            0.047556,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.024171,            0.040344,                   0,             0.93521,             0.91604,             0.97574,             0.75767,            0.023669,            0.047537,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.024118,            0.040371,                   0,             0.93268,             0.92002,             0.97564,             0.75804,            0.023663,            0.047554,                   0,            0.003466,            0.003466,            0.003466
                 200,             0.02419,            0.040265,                   0,             0.92867,             0.92332,             0.97501,             0.75834,            0.023667,            0.047528,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.024169,            0.040731,                   0,             0.92919,             0.92296,             0.97481,             0.75823,            0.023666,            0.047499,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.024052,            0.040437,                   0,             0.92042,             0.93222,             0.97548,             0.75832,            0.023668,            0.047519,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.024148,            0.040505,                   0,              0.9291,             0.92427,             0.97499,             0.75837,            0.023669,            0.047548,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.024096,            0.040196,                   0,             0.92766,             0.92652,              0.9751,             0.75823,            0.023677,            0.047589,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.024116,            0.041378,                   0,             0.92781,             0.92574,               0.975,             0.75797,            0.023688,            0.047612,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.023918,            0.040729,                   0,             0.92501,             0.92888,             0.97505,             0.75815,            0.023677,            0.047586,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.024019,            0.040449,                   0,             0.92397,             0.92967,             0.97509,             0.75816,            0.023672,            0.047611,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.023921,            0.041169,                   0,              0.9313,             0.92279,              0.9751,               0.758,            0.023671,            0.047611,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.023834,            0.040419,                   0,             0.92753,             0.92711,             0.97492,             0.75753,            0.023668,            0.047618,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.023922,            0.040793,                   0,              0.9282,             0.92652,             0.97511,             0.75767,            0.023668,            0.047578,                   0,            0.003103,            0.003103,            0.003103
                 211,              0.0241,            0.040919,                   0,             0.93193,             0.92254,             0.97509,             0.75723,            0.023662,            0.047545,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.024051,            0.039955,                   0,             0.93463,             0.92063,             0.97544,             0.75776,            0.023656,            0.047528,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.023904,            0.039697,                   0,             0.93353,             0.92161,               0.975,             0.75785,             0.02366,            0.047533,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.023955,            0.040641,                   0,             0.93522,             0.91896,             0.97458,             0.75805,            0.023654,            0.047534,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.023843,            0.040187,                   0,             0.93606,             0.91807,             0.97482,             0.75817,            0.023654,            0.047548,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.023882,            0.040222,                   0,             0.93633,             0.91729,             0.97483,             0.75819,            0.023655,            0.047527,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.023898,            0.040404,                   0,             0.93689,              0.9165,             0.97515,             0.75865,            0.023653,            0.047527,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.023856,            0.039861,                   0,              0.9349,             0.91866,             0.97502,             0.75808,            0.023655,            0.047528,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.023885,            0.040449,                   0,             0.93465,             0.91878,             0.97511,             0.75837,            0.023648,            0.047537,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.023877,            0.040778,                   0,             0.93526,              0.9196,             0.97536,             0.75891,            0.023639,            0.047471,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.023739,            0.040032,                   0,             0.93473,             0.92001,             0.97496,             0.75868,            0.023639,            0.047459,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.023914,            0.040298,                   0,             0.93313,             0.92102,             0.97492,             0.75844,            0.023635,            0.047465,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.023962,            0.039981,                   0,             0.93451,             0.91959,             0.97505,             0.75875,            0.023632,            0.047484,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.023664,            0.039946,                   0,             0.93439,             0.91965,             0.97495,             0.75869,            0.023628,            0.047496,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.023754,             0.04013,                   0,             0.93438,             0.91965,             0.97495,             0.75894,            0.023623,            0.047483,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.023644,            0.039983,                   0,             0.93502,             0.91881,             0.97487,             0.75898,            0.023614,            0.047468,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.023799,            0.040681,                   0,             0.93495,             0.91847,             0.97476,             0.75909,            0.023616,            0.047489,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.023845,            0.040101,                   0,             0.93506,             0.91942,             0.97497,             0.75892,            0.023612,            0.047474,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.023576,            0.040047,                   0,             0.93747,             0.91611,             0.97496,             0.75885,            0.023616,            0.047484,                   0,            0.002476,            0.002476,            0.002476
                 230,             0.02381,            0.039976,                   0,             0.93833,              0.9147,             0.97489,             0.75873,            0.023616,            0.047511,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.023898,            0.040694,                   0,             0.93614,             0.91729,              0.9747,             0.75887,            0.023611,            0.047469,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.023721,            0.039646,                   0,             0.93978,             0.91371,             0.97458,             0.75985,            0.023609,            0.047492,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.023832,            0.040323,                   0,             0.93854,             0.91513,             0.97452,             0.75903,            0.023605,            0.047466,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.023752,             0.03942,                   0,             0.93533,             0.91779,             0.97444,              0.7589,            0.023603,            0.047475,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.023796,            0.040177,                   0,             0.93955,             0.91434,             0.97465,             0.75928,            0.023596,            0.047442,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.023821,            0.040232,                   0,             0.93856,             0.91536,             0.97457,             0.75921,            0.023595,            0.047437,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.023655,            0.039472,                   0,             0.93946,             0.91462,             0.97472,             0.75934,            0.023599,            0.047479,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.023534,            0.039653,                   0,             0.93933,             0.91493,             0.97477,             0.75909,            0.023598,            0.047485,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.023755,            0.040197,                   0,             0.93838,             0.91552,             0.97496,             0.75908,            0.023598,            0.047496,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.023624,            0.039745,                   0,             0.93964,             0.91448,             0.97497,             0.75921,            0.023599,             0.04748,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.023616,            0.040019,                   0,             0.93877,             0.91552,             0.97473,             0.75901,            0.023597,            0.047512,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.023482,            0.040195,                   0,             0.93895,              0.9155,             0.97456,             0.75905,            0.023596,            0.047509,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.023702,            0.039243,                   0,             0.94286,               0.911,             0.97495,             0.75918,            0.023594,            0.047541,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.023687,            0.039889,                   0,             0.94241,             0.91139,             0.97512,             0.75931,            0.023595,            0.047531,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.023721,             0.03988,                   0,             0.94175,             0.91218,             0.97519,             0.75917,            0.023593,            0.047523,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.023524,             0.03951,                   0,             0.94176,             0.91179,             0.97488,             0.75908,            0.023596,            0.047574,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.023756,            0.039796,                   0,             0.93675,             0.91631,             0.97512,              0.7595,            0.023597,            0.047562,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.023672,             0.03974,                   0,             0.94101,             0.91257,             0.97513,             0.75925,            0.023601,            0.047587,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.023475,            0.039656,                   0,             0.94139,             0.91198,             0.97519,             0.75898,            0.023604,            0.047588,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.023469,            0.039662,                   0,             0.93913,             0.91415,             0.97528,             0.75915,            0.023602,            0.047566,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.023575,            0.039221,                   0,             0.94137,             0.91169,             0.97513,             0.75892,            0.023603,            0.047571,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.023481,             0.03998,                   0,             0.93856,             0.91454,               0.975,             0.75913,            0.023604,            0.047547,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.023506,            0.039738,                   0,              0.9428,             0.90999,             0.97525,             0.75958,              0.0236,            0.047541,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.023642,            0.039672,                   0,             0.93687,             0.91552,              0.9752,             0.75943,            0.023598,            0.047522,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.023274,            0.039115,                   0,             0.93992,             0.91287,             0.97518,              0.7593,            0.023595,            0.047509,                   0,            0.001618,            0.001618,            0.001618
                 256,             0.02355,            0.039748,                   0,             0.93959,             0.91368,              0.9752,             0.75916,            0.023594,             0.04752,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.023499,            0.039432,                   0,             0.94042,             0.91238,             0.97509,             0.75932,            0.023596,            0.047523,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.023311,            0.039779,                   0,             0.93832,             0.91415,             0.97499,             0.75915,            0.023593,            0.047492,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.023435,             0.03981,                   0,              0.9387,             0.91375,             0.97498,             0.75948,            0.023592,            0.047488,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.023421,             0.03981,                   0,             0.93851,             0.91451,             0.97497,             0.75962,            0.023591,            0.047488,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.023425,            0.039705,                   0,             0.93829,              0.9141,             0.97462,             0.75974,            0.023592,            0.047493,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.023493,            0.039879,                   0,             0.93926,             0.91449,             0.97505,             0.75987,            0.023593,            0.047474,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.023477,            0.039413,                   0,             0.94019,              0.9141,             0.97512,             0.75971,            0.023594,            0.047468,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.023335,            0.039777,                   0,             0.93693,             0.91709,             0.97516,             0.75982,            0.023595,            0.047459,                   0,            0.001321,            0.001321,            0.001321
                 265,             0.02342,             0.04028,                   0,             0.93695,             0.91768,             0.97522,              0.7596,            0.023597,            0.047456,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.023358,            0.039542,                   0,             0.93694,             0.91729,             0.97485,             0.75945,              0.0236,            0.047479,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.023189,            0.039367,                   0,             0.93732,             0.91729,             0.97513,              0.7595,            0.023601,            0.047458,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.023268,            0.039219,                   0,             0.93754,             0.91729,             0.97514,             0.75923,            0.023604,            0.047479,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.023325,            0.039409,                   0,             0.93348,             0.92082,             0.97517,              0.7592,            0.023607,             0.04748,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.023412,            0.039579,                   0,              0.9346,             0.91984,             0.97487,             0.75939,            0.023608,            0.047497,                   0,            0.001123,            0.001123,            0.001123
                 271,             0.02328,            0.039112,                   0,             0.93469,             0.91942,             0.97478,             0.75939,            0.023611,            0.047501,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.023183,            0.038898,                   0,              0.9357,             0.91788,             0.97485,             0.75927,            0.023611,              0.0475,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.023359,            0.039389,                   0,             0.93982,             0.91424,             0.97473,             0.75925,            0.023611,            0.047497,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.023356,            0.039491,                   0,             0.93642,             0.91749,             0.97486,             0.75915,            0.023616,            0.047509,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.023453,            0.039854,                   0,             0.93908,             0.91464,             0.97469,             0.75907,            0.023618,            0.047531,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.023187,            0.038967,                   0,             0.93861,             0.91552,             0.97479,             0.75949,            0.023616,            0.047535,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.023491,            0.039631,                   0,             0.93608,             0.91788,             0.97475,              0.7591,            0.023616,            0.047513,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.023267,            0.039116,                   0,             0.93673,             0.91768,             0.97471,             0.75882,            0.023619,            0.047535,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.023274,            0.039052,                   0,              0.9352,             0.91906,             0.97486,               0.759,            0.023617,            0.047536,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.023293,            0.038977,                   0,             0.93573,             0.91827,             0.97439,             0.75899,             0.02362,            0.047514,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.023409,            0.039416,                   0,             0.93519,             0.91906,             0.97478,             0.75896,             0.02362,            0.047548,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.023287,            0.039728,                   0,             0.93663,             0.91765,             0.97517,             0.75861,            0.023623,             0.04758,                   0,            0.000727,            0.000727,            0.000727
                 283,             0.02324,             0.03893,                   0,             0.93681,             0.91746,             0.97493,             0.75849,            0.023623,            0.047552,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.023073,            0.038446,                   0,             0.93669,             0.91768,             0.97474,             0.75829,            0.023624,            0.047571,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.022934,            0.038275,                   0,             0.93678,             0.91749,             0.97496,               0.758,            0.023625,            0.047587,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.023155,            0.038738,                   0,              0.9364,             0.91788,             0.97474,             0.75816,            0.023626,            0.047604,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.023261,            0.038969,                   0,             0.93856,             0.91536,             0.97469,             0.75792,             0.02363,            0.047615,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.023166,            0.039253,                   0,             0.93781,             0.91572,             0.97485,             0.75791,            0.023634,             0.04766,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.023143,            0.038625,                   0,             0.93766,             0.91631,             0.97509,             0.75775,            0.023638,            0.047683,                   0,            0.000496,            0.000496,            0.000496
                 290,             0.02329,            0.039284,                   0,             0.93711,              0.9165,             0.97514,             0.75759,             0.02364,            0.047708,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.023053,            0.038713,                   0,             0.93798,              0.9151,             0.97508,             0.75739,            0.023643,            0.047766,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.023159,             0.03903,                   0,             0.93759,             0.91502,             0.97501,             0.75719,            0.023643,            0.047751,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.023162,            0.039301,                   0,             0.93655,              0.9165,             0.97488,             0.75703,            0.023644,            0.047777,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.023011,            0.038541,                   0,             0.92438,             0.92829,             0.97496,             0.75695,            0.023648,            0.047801,                   0,            0.000331,            0.000331,            0.000331
                 295,             0.02285,            0.038135,                   0,             0.93459,             0.91827,             0.97488,             0.75696,            0.023651,             0.04783,                   0,            0.000298,            0.000298,            0.000298
                 296,             0.02289,             0.03833,                   0,             0.93373,               0.919,             0.97464,             0.75717,            0.023653,            0.047829,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.022869,            0.038446,                   0,              0.9245,             0.92868,             0.97472,               0.757,            0.023654,            0.047829,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.023027,            0.038632,                   0,             0.92464,             0.92809,             0.97469,             0.75679,            0.023656,            0.047863,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.022963,            0.038713,                   0,             0.92408,             0.92868,             0.97467,             0.75683,            0.023657,            0.047855,                   0,            0.000166,            0.000166,            0.000166
